bad,loan,mortdue,value,reason,job,yoj,derog,delinq,clage,ninq,clno,debtinc,exp,di
0,25000,83624,116976,DebtCon,ProfEx,9,0,0,129.55,0,19,29.428,3,B
0,25000,72077,104294,DebtCon,Mgr,1,,,232.05,4,24,40.645,1,C
0,25000,36108,84365,HomeImp,Other,23,0,0,248.85,0,7,26.027,3,B
0,25100,85337,104607,HomeImp,,6,,,,,,27.95,2,B
0,25100,28778,50872,DebtCon,Other,28,0,0,304.2,,12,31.599,3,B
0,25100,147622,187441,HomeImp,Self,3,0,0,170.48,0,16,41.521,,D
0,25100,77088,111568,DebtCon,Mgr,7,0,0,288.01,2,29,32.551,2,B
0,25100,21490,71571,DebtCon,Other,,1,1,101.93,1,25,30.444,1,B
0,25100,28244,48375,DebtCon,Other,28,0,0,303.1,,13,31.689,3,B
0,25100,46614,69750,DebtCon,Office,17,0,0,193.25,1,22,33.715,3,B
0,25100,,59783,DebtCon,Other,,0,0,307.75,0,19,39.277,1,C
0,25100,65633,100776,DebtCon,Other,15,0,1,141.94,0,29,40.62,3,C
0,25100,41314,71357,DebtCon,Office,19,0,0,183.63,1,22,33.666,3,B
0,25100,58042,98964,DebtCon,Other,16,0,1,125.8,0,29,38.372,3,C
0,25100,26889,47061,DebtCon,Other,28,0,0,318.9,,13,31.325,3,B
0,25100,118559,150172,DebtCon,Office,4,,,279.2,1,37,42.988,2,D
0,25100,26211,42517,DebtCon,Other,28,0,0,313.34,,12,31.295,3,B
0,25100,96627,128022,DebtCon,ProfEx,1,0,0,197.63,3,37,35.981,1,C
0,25100,66938,92544,DebtCon,ProfEx,8,1,1,135.67,4,26,34.566,3,B
0,25100,23269,75668,DebtCon,Other,,2,1,73.32,2,25,28.166,1,B
0,25100,143881,243809,HomeImp,ProfEx,27,0,0,353.99,1,18,39.877,3,C
0,25100,73398,115065,DebtCon,Other,5,0,0,88.61,2,31,42.05,2,D
0,25100,44639,75412,DebtCon,Other,22,,1,284.91,0,29,39.518,3,C
0,25100,24205,54464,DebtCon,Other,25,0,0,116.44,0,11,22.459,3,A
0,25100,137489,168216,DebtCon,Other,7,1,0,211.21,1,20,34.768,2,B
0,25100,108235,201918,DebtCon,Other,24,0,0,199.49,0,19,23.652,3,A
0,25200,94712,127247,DebtCon,Office,8,0,0,166.82,0,30,39.026,3,C
0,25200,55283,103324,DebtCon,ProfEx,0,0,0,181.45,0,26,32.924,1,B
0,25200,63258,100392,DebtCon,ProfEx,0,0,0,194.7,0,25,35.274,1,C
0,25200,22773,72541,DebtCon,Other,,1,2,92.58,1,26,30.421,1,B
0,25200,51789,75569,DebtCon,Other,25,,1,281.93,1,30,40.875,3,C
0,25200,26255,50963,DebtCon,Other,24,0,0,302.43,,12,31.258,3,B
0,25200,137054,207511,HomeImp,ProfEx,4,0,0,188.57,0,27,39.964,2,C
0,25200,,68083,DebtCon,Other,26,0,0,128.42,0,8,21.055,3,A
0,25200,75037,102227,DebtCon,Office,9,0,0,148.73,0,21,37.24,3,C
0,25200,73168,93608,DebtCon,Office,9,0,0,151.12,0,21,35.59,3,C
0,25200,55823,90658,DebtCon,Office,0,0,0,85.31,0,22,35.571,1,C
0,25200,69510,90781,DebtCon,ProfEx,6,0,1,143.83,4,25,35.327,2,C
0,25200,74038,114722,DebtCon,Mgr,9,0,1,304,1,28,31.361,3,B
0,25300,60084,88898,DebtCon,Other,7,0,0,227.09,0,19,36.444,2,C
0,25300,137813,214014,HomeImp,ProfEx,5,0,0,187.19,0,27,38.657,2,C
0,25300,139427,245988,HomeImp,ProfEx,28,0,0,366.11,1,18,36.278,3,C
0,25300,115226,153900,DebtCon,Office,6,,,303.01,2,36,41.715,2,D
0,25300,118744,153552,DebtCon,Office,5,,,307.88,1,35,43.469,2,E
0,25300,,33975,HomeImp,Other,23,0,0,79.16,2,14,27.179,3,B
0,25300,22361,50688,DebtCon,Other,24,0,0,125.41,0,11,25.181,3,B
0,25300,122933,157009,DebtCon,Mgr,3,0,0,280.57,0,24,38.741,,C
0,25300,51261,87025,DebtCon,Mgr,4,0,0,249.84,2,25,31.659,2,B
0,25300,56393,86612,DebtCon,Mgr,6,0,0,258.15,1,25,33.194,2,B
0,25300,46780,62536,DebtCon,Office,18,0,0,189.14,0,22,30.747,3,B
0,25300,62540,101165,DebtCon,ProfEx,0,0,0,195.45,0,25,35.201,1,C
1,25400,136322,,DebtCon,ProfEx,2,0,5,303.74,1,27,16.645,1,A
0,25400,76194,98188,DebtCon,Mgr,0,,,245.27,5,23,42.138,1,D
1,25400,107343,192642,DebtCon,Other,1,0,10,192.67,1,14,35.76,1,C
0,25400,61907,87133,DebtCon,Office,0,0,1,81.49,0,22,34.365,1,B
0,25400,149364,210724,HomeImp,Other,10,0,0,266.51,1,34,41.618,3,D
0,25400,82553,107422,DebtCon,Mgr,9,1,0,305.76,2,29,32.722,3,B
0,25400,44800,78000,DebtCon,Other,21,0,0,211.03,1,27,44,3,M
0,25400,158111,209649,HomeImp,Other,10,0,0,254.34,1,34,43.137,3,E
1,25400,83943,129189,DebtCon,Mgr,,1,1,5.24,,41,42.934,1,D
0,25400,62906,96327,DebtCon,Other,17,0,0,110.62,1,16,33.761,3,B
0,25400,138132,243327,HomeImp,ProfEx,27,0,0,349.94,0,19,37.82,3,C
0,25400,69035,108365,DebtCon,ProfEx,13,0,0,281.22,1,33,39.543,3,C
0,25400,61771,105880,DebtCon,Other,17,0,1,130.15,0,29,37.195,3,C
0,25400,,45369,DebtCon,Other,,,,87.26,,12,27.529,1,B
0,25500,135728,178942,DebtCon,Mgr,0,,,133.96,,38,32.426,1,B
0,25500,,31777,HomeImp,Other,23,0,0,82.29,3,15,28.079,3,B
0,25500,143881,178914,DebtCon,ProfEx,7,0,0,323.02,0,35,37.576,2,C
1,25500,63967,87239,DebtCon,Other,6,0,0,,0,0,33.051,2,B
0,25500,79689,117577,DebtCon,ProfEx,9,0,0,114.97,0,19,26.485,3,B
0,25500,44562,79481,DebtCon,Other,10,0,0,126.28,1,19,40.251,3,C
1,25500,25828,44166,DebtCon,Other,,0,1,187.86,,17,39.428,1,C
0,25500,50847,79738,DebtCon,Other,20,0,0,204.68,0,26,35.86,3,C
0,25500,79593,113063,DebtCon,ProfEx,9,0,0,135.74,0,19,28.041,3,B
0,25500,113204,184561,DebtCon,Sales,17,1,0,308.96,1,31,34.358,3,B
0,25500,26603,64347,,Office,1,0,0,117.43,1,6,39.258,1,C
0,25500,84267,117833,DebtCon,ProfEx,12,0,1,123.76,0,18,27.471,3,B
0,25500,235839,267506,HomeImp,Self,5,0,0,240.22,3,51,39.048,2,C
0,25500,,121708,DebtCon,Mgr,8,1,0,151.97,0,27,33.16,3,B
0,25500,,44707,DebtCon,Other,,,,95.6,,12,27.504,1,B
0,25500,32458,52329,DebtCon,Other,15,0,0,105.78,2,24,29.866,3,B
0,25500,,43031,DebtCon,Other,,,,89.17,,13,28.865,1,B
0,25500,73083,126995,DebtCon,Office,1,0,0,289.2,1,24,37.316,1,C
0,25600,,51974,DebtCon,Other,,,,100.68,,13,28.116,1,B
0,25600,47936,80600,DebtCon,Other,23,,1,290.48,0,30,37.735,3,C
0,25600,241570,264772,HomeImp,Self,4,1,0,260.74,2,50,37.38,2,C
0,25600,196689,247025,DebtCon,Other,8,0,0,105.43,1,25,42.67,3,D
0,25600,58606,89508,DebtCon,Other,8,1,0,140.71,2,30,41.67,3,D
0,25600,78441,128814,DebtCon,Office,2,0,0,310.5,1,24,38.739,1,C
0,25600,240092,263958,HomeImp,Self,5,1,0,245.68,2,51,38.974,2,C
0,25600,111000,153000,DebtCon,ProfEx,7,0,0,112.63,3,27,44,2,M
1,25600,46000,80000,DebtCon,Other,,0,0,135.9,2,19,44,1,M
0,25600,76383,103544,DebtCon,Mgr,0,,,222.24,5,24,42.94,1,D
1,25600,105480,126389,DebtCon,Mgr,25,0,2,307.4,2,35,36.764,3,C
0,25600,,147598,,,,,,,,,14.462,1,A
1,25600,50910,87358,DebtCon,Other,19,2,0,104.41,0,27,42.677,3,D
0,25600,144616,211230,HomeImp,ProfEx,7,0,0,199.09,0,27,39.003,2,C
1,25600,65030,92453,DebtCon,Other,5,0,0,,0,0,35.029,2,C
0,25600,77123,103014,DebtCon,Mgr,1,,,231.79,3,24,43.671,1,E
0,25600,140649,212089,HomeImp,ProfEx,4,0,0,187.87,0,29,40.033,2,C
0,25600,76102,119391,DebtCon,Other,5,0,0,87.63,1,32,40.93,2,C
0,25600,139746,210298,HomeImp,ProfEx,6,0,0,185.11,1,28,38.369,2,C
0,25700,94295,143788,DebtCon,Mgr,23,0,0,220.73,0,13,42.358,3,D
0,25700,31333,56733,DebtCon,Other,13,0,0,97.09,2,25,30.62,3,B
0,25700,32039,54499,DebtCon,Other,15,0,0,114.81,2,24,31.143,3,B
0,25700,189995,250814,DebtCon,Other,9,0,0,100.8,1,25,41.006,3,D
0,25700,26059,51800,DebtCon,Other,24,0,0,118.03,0,10,23.085,3,A
0,25700,50800,85000,DebtCon,Other,23,1,2,184.27,1,20,44,3,M
0,25700,197425,242602,DebtCon,Other,8,0,0,102.96,2,26,41.277,3,D
0,25700,43881,69954,DebtCon,Other,10,0,0,126.47,0,20,40.769,3,C
0,25700,83733,116386,DebtCon,Office,8,0,1,397.87,0,44,41.87,3,D
1,25700,32613,63065,DebtCon,Other,0,0,0,218.49,0,22,41.21,1,D
0,25700,23047,76575,DebtCon,Other,,2,1,104.57,2,26,29.297,1,B
0,25700,85417,98179,HomeImp,,7,,,,,,30.829,2,B
0,25700,103598,144594,DebtCon,Mgr,19,0,0,217.94,0,13,41.136,3,D
0,25700,63054,104624,DebtCon,Other,15,0,1,132.11,0,29,40.205,3,C
0,25800,140785,208421,HomeImp,ProfEx,3,0,0,176.27,0,28,39.745,,C
0,25800,,63456,DebtCon,Other,25,0,0,148.82,0,8,22.066,3,A
0,25800,,68913,DebtCon,Other,26,0,0,123.64,0,9,22.925,3,A
0,25800,70804,106892,DebtCon,ProfEx,12,0,0,291.07,1,33,40.772,3,C
0,25800,82058,116330,DebtCon,ProfEx,11,0,1,128.45,0,18,27.989,3,B
0,25800,112388,180313,DebtCon,Sales,16,0,0,295.55,0,31,33.241,3,B
0,25800,137140,167096,DebtCon,Other,7,0,1,209.09,1,19,36.189,2,C
0,25800,,51824,DebtCon,Other,,,,89.6,,12,28.546,1,B
0,25900,201877,239546,HomeImp,Other,6,0,0,134.85,0,42,40.398,2,C
1,25900,42105,73249,DebtCon,Other,2,0,0,109.21,3,22,31.809,1,B
0,25900,118965,154728,DebtCon,ProfEx,8,0,0,101.2,3,26,32.598,3,B
0,25900,,33888,HomeImp,Other,24,0,0,73.86,2,14,28.243,3,B
1,25900,,,DebtCon,Other,20,0,2,191,0,22,31.162,3,B
0,25900,108319,135884,DebtCon,Mgr,8,1,0,188.38,5,18,40.505,3,C
1,25900,58000,95000,,Self,3,0,1,34.67,6,28,44,,M
0,25900,145700,211151,HomeImp,ProfEx,6,0,0,182.17,1,27,38.48,2,C
0,25900,80663,122372,DebtCon,ProfEx,10,0,1,133.67,0,18,26.574,3,B
0,25900,152071,185893,HomeImp,Self,0,0,0,185.54,0,16,40.642,1,C
0,25900,59575,85837,DebtCon,Other,22,0,1,189.76,0,19,24.875,3,B
0,25900,56784,91401,DebtCon,Office,2,0,1,90.16,0,23,34.099,1,B
0,25900,58693,86469,DebtCon,Office,1,0,1,94.13,0,23,32.128,1,B
1,25900,21852,57518,HomeImp,Other,2,0,0,80.17,2,11,31.984,1,B
0,25900,61064,94714,DebtCon,Office,2,0,0,98.81,0,23,34.566,1,B
1,26000,43314,71303,DebtCon,Other,8,0,7,246.32,3,23,43.215,3,E
0,26000,150773,179077,DebtCon,Other,1,0,0,186.91,0,35,38.708,1,C
0,26000,238005,260479,HomeImp,Self,5,1,0,242.29,2,51,35.458,2,C
0,26000,100548,207647,DebtCon,Other,22,0,0,218.6,0,18,26.559,3,B
0,26000,107291,137426,DebtCon,Mgr,9,2,0,191.57,4,18,40.767,3,C
0,26000,45963,74279,DebtCon,Other,20,,0,295.67,1,29,37.917,3,C
0,26000,222681,286283,HomeImp,ProfEx,6,,4,485.95,,55,33.239,2,B
0,26000,139904,172310,DebtCon,Other,6,1,0,204.11,0,19,34.835,2,B
0,26000,75034,100852,DebtCon,Office,10,0,0,152.35,0,20,36.356,3,C
1,26000,79714,,DebtCon,ProfEx,1,0,4,125.77,0,23,44,1,M
1,26000,154000,190000,,Other,0,0,4,171.43,3,58,44,1,M
0,26000,58794,91413,DebtCon,Other,5,0,0,230.68,0,19,37.997,2,C
0,26000,119553,158687,DebtCon,Mgr,5,0,0,290.76,0,24,36.978,2,C
0,26000,81764,118388,DebtCon,ProfEx,9,0,0,130.19,0,18,28.154,3,B
0,26000,20119,54563,DebtCon,Other,24,0,0,126.99,0,11,25.624,3,B
0,26000,47067,63292,DebtCon,Office,17,0,0,174.62,2,21,33.673,3,B
0,26100,,36277,DebtCon,Other,9,0,,79.33,,13,20.517,3,A
0,26100,75164,108483,DebtCon,Mgr,7,0,0,300.84,2,28,30.071,2,B
0,26100,113266,182082,DebtCon,Sales,18,0,0,304.85,1,31,33.194,3,B
0,26100,150464,203202,HomeImp,Other,10,0,0,248.48,1,33,43.112,3,E
0,26100,,35271,DebtCon,Other,9,0,,96.53,,14,23.319,3,A
0,26100,80176,113247,DebtCon,Mgr,9,0,1,294.75,1,29,33.192,3,B
0,26100,,151429,,,,,,,,,15.567,1,A
0,26100,,120470,DebtCon,Mgr,7,0,0,161.29,0,27,34.13,2,B
0,26100,103949,208432,DebtCon,Other,23,0,0,202.59,0,18,23.29,3,A
0,26100,50605,77841,DebtCon,Other,21,,0,286.45,1,31,41.174,3,D
1,26100,73525,,DebtCon,Office,3,1,,106.65,0,6,22.508,,A
0,26100,20566,50534,DebtCon,Other,24,0,0,140.55,1,10,24.098,3,B
0,26200,105096,136580,DebtCon,Mgr,9,2,0,181.36,4,17,39.187,3,C
0,26200,75096,120859,DebtCon,Other,4,0,0,107.18,2,31,38.553,2,C
0,26200,77952,113285,DebtCon,Other,5,0,0,90.02,1,31,39.391,2,C
0,26200,141109,245422,HomeImp,ProfEx,28,0,0,343.79,1,18,38.114,3,C
0,26200,72648,123582,DebtCon,Office,0,1,0,331.35,0,23,37.546,1,C
0,26200,49323,77160,DebtCon,Other,23,,1,286.18,0,29,39.676,3,C
0,26200,149599,181869,DebtCon,Other,1,0,0,204.03,0,35,39.801,1,C
0,26200,100931,132627,DebtCon,Office,11,0,1,169.03,0,28,41.09,3,D
1,26200,51599,87148,DebtCon,Other,,0,0,129.93,2,19,44,1,M
0,26200,189252,241754,DebtCon,Other,9,0,0,97.31,2,25,40.313,3,C
0,26300,87291,122531,DebtCon,ProfEx,10,0,1,128.48,0,18,27.838,3,B
0,26300,,37310,HomeImp,Other,26,0,0,92.86,2,15,27.217,3,B
0,26300,94337,123054,DebtCon,ProfEx,0,1,0,204.92,2,38,35.726,1,C
0,26300,147600,184207,DebtCon,ProfEx,5,0,0,310.35,0,35,38.235,2,C
0,26300,118304,177819,DebtCon,Sales,17,0,0,299.22,1,30,34.368,3,B
0,26300,25685,51023,DebtCon,Other,35,0,0,261.47,0,23,40.085,3,C
0,26300,52394,93307,DebtCon,Other,24,0,1,184.66,0,19,23.549,3,A
0,26300,58369,88124,DebtCon,Other,7,0,0,234.22,1,20,37.158,2,C
0,26300,52296,91041,DebtCon,Other,24,1,2,193.85,0,19,24.894,3,B
0,26300,,51055,DebtCon,Other,,,,70.25,,14,28.207,1,B
0,26300,114956,147793,DebtCon,Office,3,,,296.56,2,35,43.807,,E
0,26300,,45913,DebtCon,Other,,,,92.58,,13,27.924,1,B
0,26300,,43472,DebtCon,Other,,,,90.08,,12,28.689,1,B
0,26300,25530,79885,DebtCon,Other,,1,1,105.64,2,26,29.929,1,B
0,26300,78851,109090,DebtCon,Office,8,0,0,405.43,0,44,42.342,3,D
0,26300,189302,249773,DebtCon,Other,7,0,0,106.61,1,26,42.769,2,D
0,26300,94916,127526,DebtCon,ProfEx,0,0,0,195.85,2,37,36.018,1,C
0,26400,43781,66030,DebtCon,Office,17,0,0,184.38,2,21,31.49,3,B
0,26400,79163,123792,DebtCon,Office,0,0,0,310.61,0,24,38.11,1,C
0,26400,73679,98614,DebtCon,Office,10,0,0,151.63,0,20,38.16,3,C
0,26400,130672,212536,DebtCon,ProfEx,10,0,0,221.51,3,26,20.27,3,A
0,26400,128413,207302,DebtCon,ProfEx,9,0,0,228.02,3,26,17.872,3,A
0,26400,122105,165000,DebtCon,Mgr,1,0,0,234.4,2,24,44,1,M
0,26400,153853,188760,HomeImp,Self,2,0,0,172.57,0,17,43.358,1,E
0,26400,240907,260638,HomeImp,Self,7,1,0,255.42,3,51,37.653,2,C
0,26400,134642,182719,DebtCon,Mgr,0,,,122.46,,39,32.699,1,B
0,26400,44333,68945,DebtCon,Office,18,0,0,173.5,2,21,32.349,3,B
0,26400,220432,283978,HomeImp,ProfEx,6,,5,480.36,,56,33.714,2,B
0,26400,196412,250164,DebtCon,Other,9,0,0,97.28,1,26,42.334,3,D
0,26400,59288,87753,DebtCon,Other,8,1,1,145.88,3,29,38.972,3,C
0,26500,29751,57501,,Office,1,0,0,114.36,2,7,37.075,1,C
0,26500,23742,77878,DebtCon,Other,,2,1,99.38,2,26,28.877,1,B
0,26500,145393,187324,HomeImp,Self,3,0,0,194.23,1,16,40.855,,C
0,26500,,63918,DebtCon,Other,25,0,0,135.44,0,8,20.161,3,A
0,26500,63345,100332,DebtCon,Other,16,0,0,139.51,0,30,38.427,3,C
0,26500,240782,267675,HomeImp,Self,6,0,0,229.31,1,50,37.741,2,C
0,26500,,38964,DebtCon,Other,11,1,,102.75,,14,20.354,3,A
0,26500,112059,179599,DebtCon,Sales,15,0,0,313.21,0,30,36.359,3,C
0,26500,77198,131090,DebtCon,Office,0,0,0,312.91,0,24,37.83,1,C
0,26500,,64211,DebtCon,Other,26,0,0,127.41,0,10,22.289,3,A
0,26500,84769,127773,DebtCon,Other,2,0,0,190.86,2,25,42.032,1,D
1,26500,61223,92255,DebtCon,Other,2,0,1,214.03,0,17,1.856,1,A
0,26500,34678,68000,DebtCon,Mgr,14,1,0,88.3,6,16,44,3,M
1,26500,14000,45000,DebtCon,Other,0,0,0,195.23,1,7,44,1,M
1,26500,82859,,HomeImp,Office,0.4,2,0,177.5,0,22,44,1,M
0,26500,76599,119041,DebtCon,Other,4,0,0,97.27,1,31,40.127,2,C
0,26500,134952,165451,DebtCon,Other,8,1,0,225.32,1,19,35.735,3,C
0,26500,,61089,DebtCon,Other,27,0,0,144.19,0,9,22.814,3,A
0,26500,47820,76159,DebtCon,Other,24,,0,282.45,0,30,41.289,3,D
0,26500,,122693,DebtCon,Mgr,9,0,0,153.94,0,27,32.201,3,B
1,26600,62895,103000,DebtCon,Self,1,0,5,187.47,2,34,44,1,M
0,26600,148986,175750,DebtCon,Other,1,0,0,197.39,0,35,40.515,1,C
0,26600,61151,97072,DebtCon,Other,16,0,1,133.45,0,29,39.23,3,C
0,26600,94954,131913,DebtCon,ProfEx,0,1,0,187.14,2,37,35.27,1,C
0,26600,78491,121598,DebtCon,Other,4,1,0,84.58,1,33,41.342,2,D
0,26600,140561,208775,HomeImp,ProfEx,5,0,0,197.52,1,27,36.878,2,C
1,26600,84843,115850,DebtCon,Sales,2,0,0,137.54,2,37,42.572,1,D
0,26600,49610,78355,DebtCon,Other,23,,0,278.6,0,30,39.53,3,C
0,26600,128238,165316,DebtCon,Mgr,1,0,0,236.07,2,23,36.939,1,C
0,26600,122501,153280,DebtCon,Mgr,2,0,0,289.58,0,25,38.13,1,C
0,26700,146193,185200,DebtCon,ProfEx,11,0,0,156.23,0,36,39.21,3,C
0,26700,40785,75601,DebtCon,Mgr,14,1,0,98.24,5,15,34.154,3,B
0,26700,144243,176096,DebtCon,Other,1,0,0,194.68,0,34,40.479,1,C
0,26700,73468,108774,DebtCon,ProfEx,11,0,0,290.08,1,32,39.042,3,C
0,26700,,120179,DebtCon,Mgr,8,0,0,162.13,0,27,35.096,3,C
0,26700,81968,114647,DebtCon,ProfEx,10,0,1,126.71,0,19,27.057,3,B
0,26700,23361,55483,DebtCon,Other,36,0,0,280.81,1,23,39.892,3,C
0,26700,186185,233480,DebtCon,ProfEx,0,0,0,290.58,1,32,41.741,1,D
0,26700,129559,170042,DebtCon,Mgr,1,0,0,232.65,1,24,34.118,1,B
0,26700,18590,53462,DebtCon,Other,25,0,0,112,1,11,22.96,3,A
0,26800,149729,183027,DebtCon,ProfEx,7,0,0,331.26,0,34,37.001,2,C
0,26800,133594,173255,DebtCon,Other,8,0,0,215.97,1,19,36.947,3,C
0,26800,145772,193135,DebtCon,ProfEx,12,0,0,147.94,0,36,40.904,3,C
0,26800,96895,144482,DebtCon,Mgr,23,0,0,201.97,0,13,40.162,3,C
0,26800,148471,183284,DebtCon,ProfEx,4,0,0,323.26,0,35,37.272,2,C
0,26800,139309,166621,DebtCon,Other,5,0,0,217.21,0,20,35.186,2,C
1,26800,89146,128923,DebtCon,Mgr,7,2,1,114.46,7,16,2.83,2,A
0,26800,124199,166404,DebtCon,Mgr,1,0,0,243.94,2,23,34.51,1,B
0,26800,46236,62711,DebtCon,Office,17,0,0,175.08,1,22,33.06,3,B
0,26800,35485,74949,DebtCon,Mgr,14,0,0,84.77,5,15,36.191,3,C
0,26800,145745,211400,HomeImp,ProfEx,6,0,0,184.71,1,27,39.848,2,C
0,26800,213165,282068,HomeImp,ProfEx,5,,4,476.73,,55,31.182,2,B
1,26800,138216,170052,DebtCon,ProfEx,10,0,0,199.74,1,29,76.421,3,E
1,26800,18459,53907,DebtCon,Other,0,0,0,200.42,0,6,71.512,1,E
0,26900,74982,126972,DebtCon,Office,0,0,0,315.82,0,23,38.326,1,C
0,26900,,35397,DebtCon,Other,7,0,,85.25,,13,20.837,2,A
0,26900,69446,104590,DebtCon,ProfEx,11,0,0,287.28,1,32,41.499,3,D
0,26900,57414,92916,DebtCon,Office,0,0,0,70.28,0,22,34.396,1,B
0,26900,115638,145440,DebtCon,Office,4,,,294.7,2,36,43.909,2,E
1,26900,69000,106500,DebtCon,Sales,0.6,0,1,115.7,2,19,44,1,M
0,26900,67144,92923,DebtCon,Other,16,0,0,89.11,1,17,32.791,3,B
0,26900,47882,78854,DebtCon,Other,11,0,0,132.35,0,19,41.131,3,D
0,26900,98324,129210,DebtCon,ProfEx,0,1,0,185.21,3,38,34.651,1,B
0,26900,54071,85557,DebtCon,Office,0,0,2,91.21,0,22,34.597,1,B
0,26900,113724,151969,DebtCon,Office,4,,,294.89,1,36,42.397,2,D
0,26900,72848,101736,DebtCon,Office,10,0,0,131.41,0,21,36.369,3,C
0,26900,45763,73797,DebtCon,Other,23,,0,291.59,1,29,39.371,3,C
0,26900,215692,286555,HomeImp,ProfEx,8,,5,468.18,,55,30.553,3,B
1,27000,79218,115721,DebtCon,Other,9,0,0,280.34,0,35,33.228,3,B
0,27000,77910,117590,DebtCon,Other,4,0,0,91.87,2,31,38.497,2,C
0,27000,50375,70656,DebtCon,Other,8,0,0,125.72,1,20,43.134,3,E
0,27000,13718,35684,DebtCon,Other,16,2,0,122.29,1,18,24.356,3,B
0,27000,144901,178093,DebtCon,ProfEx,7,0,0,331.11,0,34,40.567,2,C
0,27000,45482,77000,DebtCon,Office,0.8,0,0,164.3,3,19,44,1,M
1,27000,124000,162000,DebtCon,Other,0.8,0,2,166.37,1,34,44,1,M
0,27000,54515,82539,DebtCon,Other,20,0,0,203.86,0,26,37.112,3,C
0,27000,45880,82425,DebtCon,Other,21,0,0,212.64,0,27,36.998,3,C
0,27000,54834,85391,DebtCon,Other,9,0,1,132.58,2,30,39.306,3,C
0,27000,,38441,DebtCon,Other,8,1,,85.18,,14,23.691,3,A
0,27000,60631,86091,DebtCon,Other,24,0,2,200.14,1,20,26.249,3,B
0,27000,23160,58074,DebtCon,Other,36,0,0,275.84,1,24,40.133,3,C
0,27000,,61844,DebtCon,Other,26,0,0,133.1,0,8,22.719,3,A
0,27000,,38356,DebtCon,Other,8,0,,87.47,,13,20.927,3,A
1,27100,63844,101000,DebtCon,Other,8,1,1,128.8,0,22,44,3,M
0,27100,140305,237302,HomeImp,ProfEx,27,0,0,349.51,2,18,37.421,3,C
0,27100,44095,77587,DebtCon,Mgr,14,1,0,92.14,6,15,33.536,3,B
0,27100,24494,77479,DebtCon,Other,,1,1,101.31,1,26,31.125,1,B
0,27100,,31681,HomeImp,Other,23,0,0,92.51,2,15,29.742,3,B
0,27100,33649,63214,,Office,2,0,0,113.04,2,6,37.838,1,C
0,27100,20479,46735,DebtCon,Other,24,0,0,103.82,0,10,24.259,3,B
0,27100,118200,159739,DebtCon,ProfEx,6,0,1,117.15,3,27,34.206,2,B
0,27100,20497,74244,DebtCon,Other,,1,2,93.06,1,25,27.361,1,B
0,27200,70730,93752,DebtCon,Office,8,0,0,165.92,0,20,36.171,3,C
0,27200,145725,179197,DebtCon,Other,1,0,0,183.38,0,34,40.287,1,C
0,27200,83894,121302,DebtCon,ProfEx,6,0,1,124.27,0,18,29.732,2,B
0,27200,110470,180982,DebtCon,Sales,17,0,0,295.47,1,30,34.767,3,B
0,27200,61000,104044,DebtCon,Other,16,0,1,141.98,0,30,39.547,3,C
0,27200,101680,134864,DebtCon,Office,10,0,1,150.6,0,29,40.88,3,C
0,27200,97541,126368,DebtCon,ProfEx,0,1,0,186.78,3,38,34.811,1,B
1,27200,61118,35184,DebtCon,Sales,10,4,2,134.65,7,23,45.255,3,E
0,27200,24070,58216,DebtCon,Other,35,0,0,273.34,0,24,37.64,3,C
0,27200,58383,92484,DebtCon,Other,22,1,2,170.07,1,20,23.81,3,A
0,27300,66878,93656,DebtCon,Office,11,0,0,153.8,0,20,39.085,3,C
0,27300,72314,118839,DebtCon,Other,5,0,0,99.69,1,31,42.343,2,D
0,27300,44026,71597,DebtCon,Other,22,,1,287.23,0,30,38.487,3,C
0,27300,97373,126102,DebtCon,Office,10,0,1,139.13,0,28,39.174,3,C
0,27300,55973,93503,DebtCon,Other,22,0,1,167.74,0,19,26.21,3,B
0,27300,53223,86696,DebtCon,Office,0,0,0,96.07,0,22,34.518,1,B
0,27300,135823,185416,DebtCon,Mgr,1,,,135.36,,38,32.795,1,B
1,27300,106221,137727,DebtCon,Self,3,0,0,300.57,3,45,32.56,,B
0,27300,37636,73328,DebtCon,Mgr,12,0,0,80.79,6,16,34.268,3,B
0,27300,,37531,HomeImp,Other,22,0,0,82.66,2,14,29.61,3,B
0,27300,127260,212953,DebtCon,ProfEx,9,0,0,244.17,3,26,21.241,3,A
0,27300,,43277,DebtCon,Other,9,0,,101.89,,14,20.808,3,A
0,27300,149950,177309,DebtCon,ProfEx,6,0,0,328.17,0,35,39.16,2,C
0,27300,,116708,DebtCon,Mgr,11,0,0,175.2,0,26,33.748,3,B
0,27300,140773,188414,DebtCon,ProfEx,12,0,0,144.09,0,37,41.483,3,D
0,27400,99900,143437,DebtCon,Mgr,21,0,0,211.11,0,12,39.11,3,C
1,27400,113364,146520,HomeImp,Office,16,1,1,284.37,2,13,34.628,3,B
0,27400,,39858,DebtCon,Other,11,1,,87.38,,14,20.588,3,A
0,27400,,121625,DebtCon,Mgr,7,1,0,154.44,0,27,33.374,2,B
0,27400,195497,246354,DebtCon,Other,8,0,0,89.26,1,25,39.665,3,C
0,27400,51298,90010,DebtCon,Other,6,1,0,146.66,3,29,42.16,2,D
1,27400,23939,56874,DebtCon,Office,3,0,1,197.8,0,11,44,,M
0,27400,46575,85263,DebtCon,Office,1,0,0,155.65,2,19,39.489,1,C
0,27400,100951,149305,DebtCon,Mgr,21,0,0,194.53,0,13,41.644,3,D
